Tract,heat_days,FIPS,GEOID,heat_bin,heat_label
4019.02,109.91666,6037401902,06037401902,5,100-124
4002.06,110.10833,6037400206,06037400206,5,100-124
1203,110.33334,6037120300,06037120300,5,100-124
1198,110.33334,6037119800,06037119800,5,100-124
1279.20,110.33334,6037127920,06037127920,5,100-124
1199,110.33334,6037119900,06037119900,5,100-124
1194,110.33334,6037119400,06037119400,5,100-124
1271.04,110.33334,6037127104,06037127104,5,100-124
1281.01,110.35,6037128101,06037128101,5,100-124
4011.02,110.65833,6037401102,06037401102,5,100-124
4010.01,110.65833,6037401001,06037401001,5,100-124
4010.02,110.65833,6037401002,06037401002,5,100-124
1114,110.86667,6037111400,06037111400,5,100-124
1066.46,110.86667,6037106646,06037106646,5,100-124
1112.01,110.86667,6037111201,06037111201,5,100-124
1066.45,110.86667,6037106645,06037106645,5,100-124
1111,110.86667,6037111100,06037111100,5,100-124
4004.04,110.96667,6037400404,06037400404,5,100-124
4004.02,110.96667,6037400402,06037400402,5,100-124
9200.38,111.08334,6037920038,06037920038,5,100-124
9200.42,111.08334,6037920042,06037920042,5,100-124
9200.36,111.08334,6037920036,06037920036,5,100-124
9200.35,111.08334,6037920035,06037920035,5,100-124
1043.10,111.41666,6037104310,06037104310,5,100-124
1095,111.41666,6037109500,06037109500,5,100-124
1064.03,111.41666,6037106403,06037106403,5,100-124
1044.01,111.41666,6037104401,06037104401,5,100-124
3203,111.41666,6037320300,06037320300,5,100-124
3201,111.41666,6037320100,06037320100,5,100-124
1044.03,111.41666,6037104403,06037104403,5,100-124
3202.02,111.41666,6037320202,06037320202,5,100-124
3202.01,111.41666,6037320201,06037320201,5,100-124
1064.07,111.45834,6037106407,06037106407,5,100-124
4621,111.475,6037462100,06037462100,5,100-124
4622.02,111.475,6037462202,06037462202,5,100-124
4620.01,111.475,6037462001,06037462001,5,100-124
4622.01,111.475,6037462201,06037462201,5,100-124
4636.02,111.475,6037463602,06037463602,5,100-124
4615.02,111.475,6037461502,06037461502,5,100-124
4620.02,111.475,6037462002,06037462002,5,100-124
4637,111.475,6037463700,06037463700,5,100-124
4619.02,111.475,6037461902,06037461902,5,100-124
4616,111.475,6037461600,06037461600,5,100-124
4615.01,111.475,6037461501,06037461501,5,100-124
4609,111.475,6037460900,06037460900,5,100-124
4636.01,111.475,6037463601,06037463601,5,100-124
4619.01,111.475,6037461901,06037461901,5,100-124
4807.04,111.625,6037480704,06037480704,5,100-124
4807.02,111.625,6037480702,06037480702,5,100-124
4808.02,111.625,6037480802,06037480802,5,100-124
2011.20,111.625,6037201120,06037201120,5,100-124
4808.03,111.625,6037480803,06037480803,5,100-124
4805,111.625,6037480500,06037480500,5,100-124
4809.02,111.625,6037480902,06037480902,5,100-124
4807.03,111.625,6037480703,06037480703,5,100-124
2015.04,111.625,6037201504,06037201504,5,100-124
4809.01,111.625,6037480901,06037480901,5,100-124
4803.04,111.625,6037480304,06037480304,5,100-124
2015.01,111.625,6037201501,06037201501,5,100-124
4808.04,111.625,6037480804,06037480804,5,100-124
2016.01,111.625,6037201601,06037201601,5,100-124
2015.03,111.625,6037201503,06037201503,5,100-124
2011.10,111.625,6037201110,06037201110,5,100-124
2012,111.625,6037201200,06037201200,5,100-124
4803.03,111.625,6037480303,06037480303,5,100-124
1831.03,111.625,6037183103,06037183103,5,100-124
2016.02,111.625,6037201602,06037201602,5,100-124
4809.03,111.625,6037480903,06037480903,5,100-124
1815,111.78333,6037181500,06037181500,5,100-124
4608,111.78333,6037460800,06037460800,5,100-124
3009.02,111.78333,6037300902,06037300902,5,100-124
1810,111.78333,6037181000,06037181000,5,100-124
1837.02,111.81667,6037183702,06037183702,5,100-124
2014.01,111.81667,6037201401,06037201401,5,100-124
1836.20,111.81667,6037183620,06037183620,5,100-124
1837.01,111.81667,6037183701,06037183701,5,100-124
2013.02,111.81667,6037201302,06037201302,5,100-124
2013.01,111.81667,6037201301,06037201301,5,100-124
1832.20,111.81667,6037183220,06037183220,5,100-124
1096.03,112.9,6037109603,06037109603,5,100-124
1171.02,112.9,6037117102,06037117102,5,100-124
1173.01,112.9,6037117301,06037117301,5,100-124
1193.10,112.9,6037119310,06037119310,5,100-124
1172.02,112.9,6037117202,06037117202,5,100-124
1172.01,112.9,6037117201,06037117201,5,100-124
1096.01,112.9,6037109601,06037109601,5,100-124
2017,113.05833,6037201700,06037201700,5,100-124
4819.02,113.05833,6037481902,06037481902,5,100-124
4821.01,113.05833,6037482101,06037482101,5,100-124
4818,113.05833,6037481800,06037481800,5,100-124
4819.01,113.05833,6037481901,06037481901,5,100-124
2014.02,113.23333,6037201402,06037201402,5,100-124
4025.01,113.35,6037402501,06037402501,5,100-124
4033.17,113.35,6037403317,06037403317,5,100-124
4033.21,113.35,6037403321,06037403321,5,100-124
4002.05,113.38333,6037400205,06037400205,5,100-124
1192.02,113.73333,6037119202,06037119202,5,100-124
4033.20,113.96667,6037403320,06037403320,5,100-124
4610,114.275,6037461000,06037461000,5,100-124
4611,114.275,6037461100,06037461100,5,100-124
4607,114.55833,6037460700,06037460700,5,100-124
5005,114.575,6037500500,06037500500,5,100-124
5006,114.575,6037500600,06037500600,5,100-124
5300.06,114.575,6037530006,06037530006,5,100-124
4825.21,114.575,6037482521,06037482521,5,100-124
5300.03,114.575,6037530003,06037530003,5,100-124
5300.04,114.575,6037530004,06037530004,5,100-124
4825.22,114.575,6037482522,06037482522,5,100-124
5301.01,114.575,6037530101,06037530101,5,100-124
5004.04,114.575,6037500404,06037500404,5,100-124
4033.24,114.88333,6037403324,06037403324,5,100-124
4034.06,115.20834,6037403406,06037403406,5,100-124
4034.04,115.20834,6037403404,06037403404,5,100-124
4034.03,115.20834,6037403403,06037403403,5,100-124
4034.05,115.20834,6037403405,06037403405,5,100-124
4034.02,115.20834,6037403402,06037403402,5,100-124
1190.02,115.51667,6037119002,06037119002,5,100-124
4033.03,115.58334,6037403303,06037403303,5,100-124
4033.22,115.58334,6037403322,06037403322,5,100-124
4003.04,115.64167,6037400304,06037400304,5,100-124
4016.03,115.64167,6037401603,06037401603,5,100-124
4016.02,115.64167,6037401602,06037401602,5,100-124
4003.02,115.64167,6037400302,06037400302,5,100-124
4015,115.64167,6037401500,06037401500,5,100-124
4023.01,115.64167,6037402301,06037402301,5,100-124
4016.01,115.64167,6037401601,06037401601,5,100-124
5301.02,115.71667,6037530102,06037530102,5,100-124
4826,115.71667,6037482600,06037482600,5,100-124
4828,115.71667,6037482800,06037482800,5,100-124
5302.04,115.71667,6037530204,06037530204,5,100-124
5302.03,115.71667,6037530203,06037530203,5,100-124
5300.05,115.71667,6037530005,06037530005,5,100-124
4004.03,115.85,6037400403,06037400403,5,100-124
4002.07,115.85,6037400207,06037400207,5,100-124
4806,115.98333,6037480600,06037480600,5,100-124
1831.01,115.98333,6037183101,06037183101,5,100-124
4638,115.98333,6037463800,06037463800,5,100-124
4640,115.98333,6037464000,06037464000,5,100-124
4639,115.98333,6037463900,06037463900,5,100-124
1831.04,115.98333,6037183104,06037183104,5,100-124
1832.21,116.16666,6037183221,06037183221,5,100-124
4081.39,116.30833,6037408139,06037408139,5,100-124
4081.37,116.30833,6037408137,06037408137,5,100-124
4080.05,116.30833,6037408005,06037408005,5,100-124
4081.35,116.30833,6037408135,06037408135,5,100-124
4081.40,116.30833,6037408140,06037408140,5,100-124
4081.38,116.30833,6037408138,06037408138,5,100-124
4081.33,116.30833,6037408133,06037408133,5,100-124
4080.06,116.30833,6037408006,06037408006,5,100-124
4080.04,116.30833,6037408004,06037408004,5,100-124
4064.02,116.30833,6037406402,06037406402,5,100-124
4078.01,116.30833,6037407801,06037407801,5,100-124
4081.34,116.30833,6037408134,06037408134,5,100-124
4066.01,116.30833,6037406601,06037406601,5,100-124
4079,116.30833,6037407900,06037407900,5,100-124
4080.03,116.30833,6037408003,06037408003,5,100-124
4081.41,116.30833,6037408141,06037408141,5,100-124
1192.01,116.50833,6037119201,06037119201,5,100-124
4082.11,116.76667,6037408211,06037408211,5,100-124
9200.39,117.18333,6037920039,06037920039,5,100-124
9200.37,117.18333,6037920037,06037920037,5,100-124
9200.41,117.18333,6037920041,06037920041,5,100-124
5003,117.425,6037500300,06037500300,5,100-124
4340.03,117.425,6037434003,06037434003,5,100-124
4340.01,117.425,6037434001,06037434001,5,100-124
4335.03,117.425,6037433503,06037433503,5,100-124
4339.02,117.425,6037433902,06037433902,5,100-124
4340.04,117.425,6037434004,06037434004,5,100-124
4338.01,117.425,6037433801,06037433801,5,100-124
9200.43,117.475,6037920043,06037920043,5,100-124
5009,117.70834,6037500900,06037500900,5,100-124
5004.02,117.70834,6037500402,06037500402,5,100-124
5007,117.70834,6037500700,06037500700,5,100-124
5321.02,117.70834,6037532102,06037532102,5,100-124
5320.02,117.70834,6037532002,06037532002,5,100-124
5321.01,117.70834,6037532101,06037532101,5,100-124
5015.01,117.73333,6037501501,06037501501,5,100-124
4033.19,117.79166,6037403319,06037403319,5,100-124
4033.12,117.79166,6037403312,06037403312,5,100-124
4033.16,117.79166,6037403316,06037403316,5,100-124
4024.02,117.80833,6037402402,06037402402,5,100-124
4023.03,117.80833,6037402303,06037402303,5,100-124
4024.06,117.80833,6037402406,06037402406,5,100-124
4023.04,117.80833,6037402304,06037402304,5,100-124
4024.05,117.80833,6037402405,06037402405,5,100-124
4021.02,117.875,6037402102,06037402102,5,100-124
4017.03,117.875,6037401703,06037401703,5,100-124
4022,117.875,6037402200,06037402200,5,100-124
4017.01,117.875,6037401701,06037401701,5,100-124
4002.04,117.95834,6037400204,06037400204,5,100-124
4033.23,118.175,6037403323,06037403323,5,100-124
5320.01,118.21667,6037532001,06037532001,5,100-124
9108.07,119.33334,6037910807,06037910807,5,100-124
4034.01,119.625,6037403401,06037403401,5,100-124
4081.36,119.625,6037408136,06037408136,5,100-124
4034.07,119.625,6037403407,06037403407,5,100-124
4034.08,119.625,6037403408,06037403408,5,100-124
4082.12,120.01667,6037408212,06037408212,5,100-124
4028.01,120.39167,6037402801,06037402801,5,100-124
4029.02,120.39167,6037402902,06037402902,5,100-124
4029.04,120.39167,6037402904,06037402904,5,100-124
4028.03,120.39167,6037402803,06037402803,5,100-124
4028.04,120.39167,6037402804,06037402804,5,100-124
4029.03,120.39167,6037402903,06037402903,5,100-124
4337,120.63333,6037433700,06037433700,5,100-124
4338.02,120.63333,6037433802,06037433802,5,100-124
9203.22,120.675,6037920322,06037920322,5,100-124
9203.36,120.675,6037920336,06037920336,5,100-124
9203.31,120.675,6037920331,06037920331,5,100-124
9108.08,120.71667,6037910808,06037910808,5,100-124
9108.10,120.71667,6037910810,06037910810,5,100-124
9200.31,120.85,6037920031,06037920031,5,100-124
9203.14,120.85,6037920314,06037920314,5,100-124
9200.30,120.85,6037920030,06037920030,5,100-124
9200.29,120.85,6037920029,06037920029,5,100-124
9200.23,120.85,6037920023,06037920023,5,100-124
9203.12,120.95834,6037920312,06037920312,5,100-124
9203.37,120.95834,6037920337,06037920337,5,100-124
4030,120.975,6037403000,06037403000,5,100-124
4025.02,120.975,6037402502,06037402502,5,100-124
4033.18,120.975,6037403318,06037403318,5,100-124
4024.03,121.01667,6037402403,06037402403,5,100-124
9203.32,121.13333,6037920332,06037920332,5,100-124
9200.32,121.49167,6037920032,06037920032,5,100-124
5004.03,122.1,6037500403,06037500403,5,100-124
5012,122.13333,6037501200,06037501200,5,100-124
4812.02,122.40833,6037481202,06037481202,5,100-124
4801.01,122.40833,6037480101,06037480101,5,100-124
4322.01,122.40833,6037432201,06037432201,5,100-124
4817.11,122.40833,6037481711,06037481711,5,100-124
4329.01,122.40833,6037432901,06037432901,5,100-124
4812.01,122.40833,6037481201,06037481201,5,100-124
4813,122.40833,6037481300,06037481300,5,100-124
4811.01,122.40833,6037481101,06037481101,5,100-124
4823.04,122.40833,6037482304,06037482304,5,100-124
4824.01,122.40833,6037482401,06037482401,5,100-124
4816.03,122.40833,6037481603,06037481603,5,100-124
4336.01,122.40833,6037433601,06037433601,5,100-124
4815,122.40833,6037481500,06037481500,5,100-124
4811.02,122.40833,6037481102,06037481102,5,100-124
4801.02,122.40833,6037480102,06037480102,5,100-124
4823.01,122.40833,6037482301,06037482301,5,100-124
4802.01,122.40833,6037480201,06037480201,5,100-124
4823.03,122.40833,6037482303,06037482303,5,100-124
4814.01,122.40833,6037481401,06037481401,5,100-124
4814.02,122.40833,6037481402,06037481402,5,100-124
4811.03,122.40833,6037481103,06037481103,5,100-124
4800.12,122.40833,6037480012,06037480012,5,100-124
4802.02,122.40833,6037480202,06037480202,5,100-124
4817.12,122.40833,6037481712,06037481712,5,100-124
9200.40,122.85,6037920040,06037920040,5,100-124
4027.02,122.875,6037402702,06037402702,5,100-124
9108.13,122.925,6037910813,06037910813,5,100-124
9012.09,123.1,6037901209,06037901209,5,100-124
1312,123.44167,6037131200,06037131200,5,100-124
1319,123.44167,6037131900,06037131900,5,100-124
1311,123.44167,6037131100,06037131100,5,100-124
1153.02,123.44167,6037115302,06037115302,5,100-124
1330,123.44167,6037133000,06037133000,5,100-124
1325.01,123.44167,6037132501,06037132501,5,100-124
1316,123.44167,6037131600,06037131600,5,100-124
1154.01,123.44167,6037115401,06037115401,5,100-124
1154.03,123.44167,6037115403,06037115403,5,100-124
1317.01,123.44167,6037131701,06037131701,5,100-124
1325.02,123.44167,6037132502,06037132502,5,100-124
1152.02,123.44167,6037115202,06037115202,5,100-124
1154.04,123.44167,6037115404,06037115404,5,100-124
1310.20,123.44167,6037131020,06037131020,5,100-124
1313,123.44167,6037131300,06037131300,5,100-124
1317.02,123.44167,6037131702,06037131702,5,100-124
1323,123.44167,6037132300,06037132300,5,100-124
1318,123.44167,6037131800,06037131800,5,100-124
1314,123.44167,6037131400,06037131400,5,100-124
1310.10,123.44167,6037131010,06037131010,5,100-124
4026,123.53333,6037402600,06037402600,5,100-124
4088,123.73333,6037408800,06037408800,5,100-124
4816.06,123.75,6037481606,06037481606,5,100-124
4816.05,123.75,6037481605,06037481605,5,100-124
4817.13,123.75,6037481713,06037481713,5,100-124
4816.04,123.75,6037481604,06037481604,5,100-124
4803.02,123.75,6037480302,06037480302,5,100-124
4810.02,123.75,6037481002,06037481002,5,100-124
4810.01,123.75,6037481001,06037481001,5,100-124
4804,123.75,6037480400,06037480400,5,100-124
1321.02,123.94167,6037132102,06037132102,5,100-124
1153.01,124.05,6037115301,06037115301,5,100-124
1151.04,124.05,6037115104,06037115104,5,100-124
1151.01,124.05,6037115101,06037115101,5,100-124
1152.01,124.05,6037115201,06037115201,5,100-124
4037.03,124.325,6037403703,06037403703,5,100-124
4012.03,124.325,6037401203,06037401203,5,100-124
4013.12,124.325,6037401312,06037401312,5,100-124
4037.02,124.325,6037403702,06037403702,5,100-124
4038.02,124.325,6037403802,06037403802,5,100-124
4012.02,124.325,6037401202,06037401202,5,100-124
1393.02,124.38333,6037139302,06037139302,5,100-124
1390.01,124.38333,6037139001,06037139001,5,100-124
1396,124.38333,6037139600,06037139600,5,100-124
1394.01,124.38333,6037139401,06037139401,5,100-124
1393.03,124.38333,6037139303,06037139303,5,100-124
1392,124.38333,6037139200,06037139200,5,100-124
1395.04,124.38333,6037139504,06037139504,5,100-124
1395.02,124.38333,6037139502,06037139502,5,100-124
1395.03,124.38333,6037139503,06037139503,5,100-124
1398.01,124.38333,6037139801,06037139801,5,100-124
1397.03,124.38333,6037139703,06037139703,5,100-124
2624,124.48333,6037262400,06037262400,5,100-124
4817.14,124.48333,6037481714,06037481714,5,100-124
4011.01,124.58334,6037401101,06037401101,5,100-124
4012.01,124.58334,6037401201,06037401201,5,100-124
1397.02,124.625,6037139702,06037139702,5,100-124
1397.01,124.625,6037139701,06037139701,5,100-124
2623.01,124.63333,6037262301,06037262301,5,100-124
9200.34,124.88333,6037920034,06037920034,5,100-124
4633,124.94167,6037463300,06037463300,5,100-124
4625,124.94167,6037462500,06037462500,5,100-124
4626,124.94167,6037462600,06037462600,5,100-124
4627,124.94167,6037462700,06037462700,5,100-124
4634,124.94167,6037463400,06037463400,5,100-124
4630,124.94167,6037463000,06037463000,5,100-124
4631.02,124.94167,6037463102,06037463102,5,100-124
4631.01,124.94167,6037463101,06037463101,5,100-124
4629,124.94167,6037462900,06037462900,5,100-124
4628,124.94167,6037462800,06037462800,5,100-124
4632,124.94167,6037463200,06037463200,5,100-124
4013.04,125.20834,6037401304,06037401304,6,125-150
4013.03,125.20834,6037401303,06037401303,6,125-150
4624,125.30833,6037462400,06037462400,6,125-150
4635,125.30833,6037463500,06037463500,6,125-150
4613,125.30833,6037461300,06037461300,6,125-150
4612,125.30833,6037461200,06037461200,6,125-150
4623.01,125.30833,6037462301,06037462301,6,125-150
4614,125.30833,6037461400,06037461400,6,125-150
4623.02,125.30833,6037462302,06037462302,6,125-150
4013.11,125.43333,6037401311,06037401311,6,125-150
9203.38,125.53333,6037920338,06037920338,6,125-150
4600,126.04166,6037460000,06037460000,6,125-150
4035,126.1,6037403500,06037403500,6,125-150
4601,126.41666,6037460100,06037460100,6,125-150
4067.01,126.56667,6037406701,06037406701,6,125-150
4073.01,126.56667,6037407301,06037407301,6,125-150
4071.01,126.56667,6037407101,06037407101,6,125-150
4085.01,126.56667,6037408501,06037408501,6,125-150
4076.01,126.56667,6037407601,06037407601,6,125-150
4075.01,126.56667,6037407501,06037407501,6,125-150
4073.02,126.56667,6037407302,06037407302,6,125-150
4074,126.56667,6037407400,06037407400,6,125-150
4084.01,126.56667,6037408401,06037408401,6,125-150
4086.30,126.56667,6037408630,06037408630,6,125-150
4072,126.56667,6037407200,06037407200,6,125-150
4071.02,126.56667,6037407102,06037407102,6,125-150
4076.02,126.56667,6037407602,06037407602,6,125-150
4085.04,126.625,6037408504,06037408504,6,125-150
4085.05,126.625,6037408505,06037408505,6,125-150
4086.31,126.625,6037408631,06037408631,6,125-150
4086.24,126.625,6037408624,06037408624,6,125-150
9200.28,126.63333,6037920028,06037920028,6,125-150
1173.02,126.75,6037117302,06037117302,6,125-150
4336.02,126.95,6037433602,06037433602,6,125-150
4822.02,126.95,6037482202,06037482202,6,125-150
4825.03,126.95,6037482503,06037482503,6,125-150
4825.02,126.95,6037482502,06037482502,6,125-150
4824.02,126.95,6037482402,06037482402,6,125-150
4006.02,127.15833,6037400602,06037400602,6,125-150
4086.23,127.16666,6037408623,06037408623,6,125-150
1341.03,127.26667,6037134103,06037134103,6,125-150
1134.21,127.26667,6037113421,06037113421,6,125-150
1340.02,127.26667,6037134002,06037134002,6,125-150
1345.21,127.26667,6037134521,06037134521,6,125-150
1347.10,127.26667,6037134710,06037134710,6,125-150
1345.20,127.26667,6037134520,06037134520,6,125-150
1132.33,127.26667,6037113233,06037113233,6,125-150
1343.05,127.26667,6037134305,06037134305,6,125-150
1132.34,127.26667,6037113234,06037113234,6,125-150
1343.06,127.26667,6037134306,06037134306,6,125-150
1342.01,127.26667,6037134201,06037134201,6,125-150
1349.03,127.26667,6037134903,06037134903,6,125-150
1345.22,127.26667,6037134522,06037134522,6,125-150
1343.03,127.26667,6037134303,06037134303,6,125-150
1340.01,127.26667,6037134001,06037134001,6,125-150
1134.22,127.26667,6037113422,06037113422,6,125-150
1341.04,127.26667,6037134104,06037134104,6,125-150
1343.04,127.26667,6037134304,06037134304,6,125-150
1343.02,127.28333,6037134302,06037134302,6,125-150
1132.32,127.28333,6037113232,06037113232,6,125-150
1344.22,127.28333,6037134422,06037134422,6,125-150
1132.31,127.28333,6037113231,06037113231,6,125-150
1344.23,127.28333,6037134423,06037134423,6,125-150
4009,127.35,6037400900,06037400900,6,125-150
4005.01,127.35,6037400501,06037400501,6,125-150
4006.04,127.35,6037400604,06037400604,6,125-150
9203.29,127.4,6037920329,06037920329,6,125-150
9203.34,127.4,6037920334,06037920334,6,125-150
9203.28,127.4,6037920328,06037920328,6,125-150
9203.30,127.4,6037920330,06037920330,6,125-150
1331,127.43333,6037133100,06037133100,6,125-150
1329,127.43333,6037132900,06037132900,6,125-150
4822.01,127.43333,6037482201,06037482201,6,125-150
1327,127.43333,6037132700,06037132700,6,125-150
1320.01,127.43333,6037132001,06037132001,6,125-150
1320.02,127.43333,6037132002,06037132002,6,125-150
1133.21,127.61667,6037113321,06037113321,6,125-150
1132.13,127.61667,6037113213,06037113213,6,125-150
9203.13,127.63333,6037920313,06037920313,6,125-150
1132.11,127.64167,6037113211,06037113211,6,125-150
1132.37,127.65,6037113237,06037113237,6,125-150
4300.02,127.875,6037430002,06037430002,6,125-150
4301.01,127.875,6037430101,06037430101,6,125-150
4310.02,127.875,6037431002,06037431002,6,125-150
9200.15,127.88333,6037920015,06037920015,6,125-150
9201.11,127.88333,6037920111,06037920111,6,125-150
9200.18,127.88333,6037920018,06037920018,6,125-150
9200.16,127.88333,6037920016,06037920016,6,125-150
9201.09,127.88333,6037920109,06037920109,6,125-150
9201.10,127.88333,6037920110,06037920110,6,125-150
9200.45,127.88333,6037920045,06037920045,6,125-150
9200.44,127.88333,6037920044,06037920044,6,125-150
1321.01,127.925,6037132101,06037132101,6,125-150
9200.20,128,6037920020,06037920020,6,125-150
4083.03,128.075,6037408303,06037408303,6,125-150
4083.02,128.075,6037408302,06037408302,6,125-150
4083.01,128.075,6037408301,06037408301,6,125-150
4084.02,128.23334,6037408402,06037408402,6,125-150
1348,128.46666,6037134800,06037134800,6,125-150
1134.01,128.46666,6037113401,06037113401,6,125-150
1347.20,128.46666,6037134720,06037134720,6,125-150
1133.03,128.46666,6037113303,06037113303,6,125-150
1341.01,128.46666,6037134101,06037134101,6,125-150
4077.01,128.58333,6037407701,06037407701,6,125-150
4075.02,128.58333,6037407502,06037407502,6,125-150
4078.02,128.58333,6037407802,06037407802,6,125-150
4077.02,128.58333,6037407702,06037407702,6,125-150
4066.02,128.58333,6037406602,06037406602,6,125-150
9107.07,128.72501,6037910707,06037910707,6,125-150
4082.02,128.76666,6037408202,06037408202,6,125-150
1133.01,128.99167,6037113301,06037113301,6,125-150
1133.22,129,6037113322,06037113322,6,125-150
1371.03,129.39166,6037137103,06037137103,6,125-150
1374.01,129.39166,6037137401,06037137401,6,125-150
1351.13,129.39166,6037135113,06037135113,6,125-150
1380,129.39166,6037138000,06037138000,6,125-150
1372.01,129.39166,6037137201,06037137201,6,125-150
1371.04,129.39166,6037137104,06037137104,6,125-150
1375.02,129.39166,6037137502,06037137502,6,125-150
1374.02,129.40834,6037137402,06037137402,6,125-150
1373.01,129.40834,6037137301,06037137301,6,125-150
8001.01,129.40834,6037800101,06037800101,6,125-150
8001.02,129.425,6037800102,06037800102,6,125-150
9108.04,130.22501,6037910804,06037910804,6,125-150
1394.02,130.27499,6037139402,06037139402,6,125-150
1398.02,130.27499,6037139802,06037139802,6,125-150
1393.01,130.27499,6037139301,06037139301,6,125-150
1375.04,130.27499,6037137504,06037137504,6,125-150
1375.01,130.27499,6037137501,06037137501,6,125-150
9201.12,131.04167,6037920112,06037920112,6,125-150
9200.17,131.04167,6037920017,06037920017,6,125-150
9200.13,131.15834,6037920013,06037920013,6,125-150
4006.03,131.55,6037400603,06037400603,6,125-150
4300.03,131.55,6037430003,06037430003,6,125-150
9203.26,131.86667,6037920326,06037920326,6,125-150
1351.02,131.88333,6037135102,06037135102,6,125-150
1349.05,131.88333,6037134905,06037134905,6,125-150
1349.04,131.88333,6037134904,06037134904,6,125-150
1351.14,131.88333,6037135114,06037135114,6,125-150
1351.11,131.88333,6037135111,06037135111,6,125-150
1352.01,131.90834,6037135201,06037135201,6,125-150
9108.05,132.02499,6037910805,06037910805,6,125-150
9201.18,132.26666,6037920118,06037920118,6,125-150
9201.16,132.26666,6037920116,06037920116,6,125-150
9201.19,132.26666,6037920119,06037920119,6,125-150
9011.01,132.39999,6037901101,06037901101,6,125-150
9011.02,132.39999,6037901102,06037901102,6,125-150
9103.01,132.39999,6037910301,06037910301,6,125-150
9103.02,132.45,6037910302,06037910302,6,125-150
4800.02,132.45833,6037480002,06037480002,6,125-150
4642,132.45833,6037464200,06037464200,6,125-150
4800.11,132.45833,6037480011,06037480011,6,125-150
9201.14,132.50833,6037920114,06037920114,6,125-150
9201.15,132.50833,6037920115,06037920115,6,125-150
9012.13,132.65834,6037901213,06037901213,6,125-150
4641,132.825,6037464100,06037464100,6,125-150
9107.12,132.96666,6037910712,06037910712,6,125-150
1349.01,133.00833,6037134901,06037134901,6,125-150
9107.15,133.65834,6037910715,06037910715,6,125-150
9107.09,133.65834,6037910709,06037910709,6,125-150
9107.16,133.65834,6037910716,06037910716,6,125-150
9201.04,133.93333,6037920104,06037920104,6,125-150
4315.01,134.45,6037431501,06037431501,6,125-150
4324.01,134.45,6037432401,06037432401,6,125-150
4332,134.45,6037433200,06037433200,6,125-150
4326.01,134.45,6037432601,06037432601,6,125-150
4328.01,134.45,6037432801,06037432801,6,125-150
4333.05,134.45,6037433305,06037433305,6,125-150
4323,134.45,6037432300,06037432300,6,125-150
4321.01,134.45,6037432101,06037432101,6,125-150
4315.02,134.45,6037431502,06037431502,6,125-150
4314,134.45,6037431400,06037431400,6,125-150
4327,134.45,6037432700,06037432700,6,125-150
4328.02,134.45,6037432802,06037432802,6,125-150
4316,134.45,6037431600,06037431600,6,125-150
4324.02,134.45,6037432402,06037432402,6,125-150
4308.03,134.45,6037430803,06037430803,6,125-150
4333.06,134.45,6037433306,06037433306,6,125-150
4333.04,134.45,6037433304,06037433304,6,125-150
4333.07,134.45,6037433307,06037433307,6,125-150
4335.04,134.59166,6037433504,06037433504,6,125-150
4334.03,134.59166,6037433403,06037433403,6,125-150
4334.01,134.59166,6037433401,06037433401,6,125-150
4333.02,134.59166,6037433302,06037433302,6,125-150
4339.01,134.59166,6037433901,06037433901,6,125-150
4334.02,134.59166,6037433402,06037433402,6,125-150
9104.01,134.825,6037910401,06037910401,6,125-150
9102.08,134.825,6037910208,06037910208,6,125-150
9102.07,134.83333,6037910207,06037910207,6,125-150
9102.10,134.83333,6037910210,06037910210,6,125-150
9102.09,134.83333,6037910209,06037910209,6,125-150
9102.06,134.89166,6037910206,06037910206,6,125-150
9201.08,135.19167,6037920108,06037920108,6,125-150
9201.07,135.19167,6037920107,06037920107,6,125-150
9201.02,135.49167,6037920102,06037920102,6,125-150
9100.02,136.13333,6037910002,06037910002,6,125-150
9203.39,136.13333,6037920339,06037920339,6,125-150
4321.02,136.41667,6037432102,06037432102,6,125-150
4331.02,136.41667,6037433102,06037433102,6,125-150
4322.02,136.41667,6037432202,06037432202,6,125-150
4320,136.41667,6037432000,06037432000,6,125-150
4319,136.41667,6037431900,06037431900,6,125-150
4329.02,136.41667,6037432902,06037432902,6,125-150
4331.01,136.41667,6037433101,06037433101,6,125-150
9012.05,136.63333,6037901205,06037901205,6,125-150
9201.06,136.94167,6037920106,06037920106,6,125-150
4335.01,137.44167,6037433501,06037433501,6,125-150
9010.11,137.68333,6037901011,06037901011,6,125-150
9007.05,137.68333,6037900705,06037900705,6,125-150
9007.04,137.68333,6037900704,06037900704,6,125-150
9010.07,137.95,6037901007,06037901007,6,125-150
9010.10,137.95,6037901010,06037901010,6,125-150
9008.06,138.25833,6037900806,06037900806,6,125-150
9008.03,138.25833,6037900803,06037900803,6,125-150
9010.08,138.25833,6037901008,06037901008,6,125-150
9008.04,138.25833,6037900804,06037900804,6,125-150
9008.05,138.25833,6037900805,06037900805,6,125-150
9001.04,138.72501,6037900104,06037900104,6,125-150
4043.02,139.09166,6037404302,06037404302,6,125-150
4060,139.09166,6037406000,06037406000,6,125-150
4055,139.09166,6037405500,06037405500,6,125-150
4057.01,139.09166,6037405701,06037405701,6,125-150
4061.01,139.09166,6037406101,06037406101,6,125-150
4058,139.09166,6037405800,06037405800,6,125-150
4045.04,139.09166,6037404504,06037404504,6,125-150
4040,139.09166,6037404000,06037404000,6,125-150
