geoid,name,population,value,percentile,t_percentile,fips
06013359202,3592.02,6043,24.833334,.25606313,25.606314,06013359202
06037404402,4044.02,5156,145.93333,.9368664,93.686638,06037404402
06019004505,45.049999,5425,145.31667,.93173361,93.173363,06019004505
06073019602,196.02,5397,39.883335,.32952648,32.952648,06073019602
06059074407,744.07001,5648,47.241665,.37969974,37.969975,06059074407
06037104103,1041.03,3431,103.38333,.5957911,59.579109,06037104103
06037262301,2623.01,2748,124.63333,.74618244,74.61824,06037262301
06097151602,1516.02,2985,64.308334,.4598999,45.98999,06097151602
06065043239,432.39001,7763,161.19167,.97799307,97.799309,06065043239
06037910709,9107.0898,2039,133.65834,.81842679,81.842682,06037910709
06073007302,73.019997,2268,10.241667,.12716541,12.71654,06073007302
06001430600,4306,6486,14.4,.17695367,17.695368,06001430600
06075011100,111,4835,4.1833334,.027268061,2.7268062,06075011100
06081609400,6094,3359,25.541666,.26183754,26.183754,06081609400
06085512503,5125.0298,9105,64.158333,.45848837,45.848839,06085512503
06075025403,254.03,4782,2.6083333,.015013474,1.5013474,06075025403
06081613000,6130,3774,38.566666,.32696009,32.696007,06081613000
06005000401,4.0100002,4675,117.28333,.67008853,67.00885,06005000401
06017031503,315.03,2467,127.80833,.78294623,78.294624,06017031503
06037920339,9203.3896,7420,136.13333,.83786732,83.786736,06037920339
06073019101,191.00999,6925,130.33333,.80225843,80.225845,06073019101
06083003004,30.040001,4885,6.1583333,.048825867,4.882587,06083003004
06041104101,1041.01,8039,41.900002,.34569484,34.569485,06041104101
06087121200,1212,6547,38.674999,.32708842,32.708843,06087121200
06037404802,4048.02,4196,142.85001,.89933276,89.933273,06037404802
06019000700,7,3664,143.77499,.91229308,91.229309,06019000700
06019003301,33.009998,3179,142.05833,.88893878,88.893875,06019003301
06067007503,75.029999,5549,122.675,.7234056,72.340561,06067007503
06087121600,1216,6578,9.9750004,.12389324,12.389324,06087121600
06037402403,4024.03,5231,121.01667,.70576155,70.576157,06037402403
06095252908,2529.0801,3993,122.88333,.72629285,72.629288,06095252908
06037570203,5702.0298,4165,46.083332,.37668422,37.668423,06037570203
06017031404,314.04001,2475,107.25833,.61324263,61.324265,06017031404
06017031700,317,3078,122.13333,.71589887,71.58989,06017031700
06071004103,41.029999,6290,138.16667,.85461313,85.461311,06071004103
06037131200,1312,3417,123.44167,.73097652,73.097649,06037131200
06065043809,438.09,4046,125.8,.75818044,75.818047,06065043809
06089010804,108.04,2660,134.22501,.82214808,82.214806,06089010804
06111003201,32.009998,4230,10.966666,.13993327,13.993327,06111003201
06081600100,6001,5051,4.9916668,.040292569,4.0292568,06081600100
06037552601,5526.0098,5260,67.150002,.46663672,46.663673,06037552601
06059074405,744.04999,6662,51.716667,.40177083,40.177082,06059074405
06037800204,8002.04,4495,98.041664,.57102525,57.102524,06037800204
06059088401,884.01001,5393,49.191666,.39259592,39.25959,06059088401
06001425101,4251.0098,1659,6.9250002,.064224303,6.42243,06001425101
06085507904,5079.04,3195,41.075001,.3385089,33.850891,06085507904
06037234502,2345.02,3017,16.075001,.19337867,19.337868,06037234502
06029005403,54.029999,9119,161.97501,.97844219,97.844223,06029005403
06097153703,1537.03,3506,52.266666,.40215579,40.21558,06097153703
06037237300,2373,5311,19.833334,.22687027,22.687027,06037237300
06085505008,5050.0801,7769,29.016666,.27242398,27.242397,06085505008
06029001202,12.02,6049,147.09166,.94527137,94.527138,06029001202
06029001103,11.03,5400,147.09166,.94527137,94.527138,06029001103
06071004104,41.040001,6360,138.16667,.85461313,85.461311,06071004104
06037294421,2944.21,2891,15.8,.18901578,18.901577,06037294421
06037480600,4806,8038,115.98333,.65501088,65.501091,06037480600
06077002100,21,5727,128.60001,.79083794,79.083794,06077002100
06075012602,126.02,2844,5.5999999,.044655461,4.4655461,06075012602
06065941000,9410,3832,209.84166,.99114591,99.114594,06065941000
06065042744,427.44,4573,160.8,.97754395,97.754395,06065042744
06013372000,3720,7541,9.4666662,.11266521,11.266521,06013372000
06037407900,4079,6082,116.30833,.66104198,66.104195,06037407900
06065042300,423,8827,144.23334,.91896576,91.896576,06065042300
06071004800,48,3263,151.48334,.96259463,96.25946,06071004800
06097153300,1533,12385,68.533333,.47157705,47.157703,06097153300
06037401304,4013.04,5449,125.20834,.75227767,75.227768,06037401304
06037240700,2407,6596,19.799999,.22359811,22.35981,06037240700
06059052425,524.25,5925,29.158333,.2731939,27.319389,06059052425
06059001708,17.08,3619,77.241669,.48511484,48.511486,06059001708
06037501300,5013,7154,104.58334,.60105222,60.105221,06037501300
06013339002,3390.02,6934,80.458336,.50089824,50.089825,06013339002
06037920015,9200.1504,6578,127.88333,.78410113,78.41011,06037920015
06037139701,1397.01,5320,124.625,.74592584,74.592583,06037139701
06067004006,40.060001,5346,117.25833,.66976774,66.976776,06067004006
06061020604,206.03999,6704,128.64999,.79122287,79.122284,06061020604
06077003106,31.059999,4100,119.7,.69254458,69.254456,06077003106
06059032053,320.53,8131,33.150002,.2960349,29.603491,06059032053
06067005402,54.02,2729,121.975,.7134608,71.346077,06067005402
06037265201,2652.01,2567,14.558333,.17785192,17.785191,06037265201
06037480102,4801.02,4487,122.40833,.71917105,71.917107,06037480102
06001450752,4507.52,7343,98.916664,.57333505,57.333504,06001450752
06059042315,423.14999,5824,9.5916662,.11535994,11.535994,06059042315
06073014805,148.05,4358,49.5,.39458489,39.458488,06073014805
06037504001,5040.0098,5860,80.23333,.49910176,49.910175,06037504001
06059052419,524.19,3434,55.974998,.4224304,42.243038,06059052419
06073007600,76,3978,12.433333,.1521237,15.212371,06073007600
06071009114,91.139999,10227,131.31667,.80771208,80.77121,06071009114
06073009103,91.029999,4157,10.775,.13717438,13.717439,06073009103
06073013908,139.08,4120,35.091667,.30463237,30.463236,06073013908
06085509303,5093.0298,3563,16.616667,.20409341,20.409342,06085509303
06001406700,4067,5159,8.9250002,.098614141,9.861414,06001406700
06085502500,5025,6746,44.683334,.3712306,37.123062,06085502500
06019002800,28,4435,143.69167,.91062492,91.062492,06019002800
06007002500,25,5946,133.03334,.81528294,81.528297,06007002500
06083002913,29.129999,3852,7.9166665,.075837292,7.5837293,06083002913
06059110606,1106.0601,4541,84.091667,.5184781,51.847809,06059110606
06073019406,194.06,4888,20.708334,.23521109,23.521109,06073019406
06081601100,6011,6406,2.95,.019953804,1.9953804,06081601100
06067008910,89.099998,3861,124.86667,.747594,74.759399,06067008910
06037231210,2312.1001,4040,36.275002,.31342229,31.34223,06037231210
06073001300,13,6256,9.833333,.12209675,12.209676,06073001300
06037432700,4327,5779,134.45,.82426536,82.426537,06037432700
06053014301,143.00999,3561,8.8833332,.096496858,9.6496859,06053014301
06007001900,19,2625,105.95,.61118954,61.118954,06007001900
06085508703,5087.0298,8274,34,.30033362,30.033361,06085508703
06073008347,83.470001,7480,40.525002,.33036059,33.03606,06073008347
06067008010,80.099998,4721,126.225,.76061851,76.061852,06067008010
06037197600,1976,2166,80.533333,.5048762,50.487621,06037197600
06037297300,2973,2193,15.641666,.18670602,18.670603,06037297300
06075026200,262,7903,.89999998,.004042089,.4042089,06075026200
06113011001,110.01,7486,129.73334,.79834467,79.834465,06113011001
06037199120,1991.2,4511,80.474998,.50275886,50.275887,06037199120
06065042010,420.10001,6179,137.45833,.84890288,84.890289,06065042010
06013346201,3462.01,7859,91.883331,.54985243,54.985245,06013346201
06073017041,170.41,5923,106.10833,.61163867,61.163868,06073017041
06037430102,4301.02,4684,143.2,.90594125,90.594124,06037430102
06037534302,5343.02,3720,90.333336,.54131913,54.131912,06037534302
06071002306,23.059999,4079,139.55,.87071729,87.071732,06071002306
06037543903,5439.0298,3740,25.841667,.26279995,26.279995,06037543903
06037553601,5536.0098,4699,42.224998,.34967279,34.967278,06037553601
06107003502,35.02,12394,148.02499,.95155907,95.155907,06107003502
06001436100,4361,5977,14.1,.17259079,17.259079,06001436100
06075035201,352.01001,5704,1.9916667,.010137303,1.0137303,06075035201
06075012700,127,4092,1.975,.0081483377,.81483376,06075012700
06017030301,303.01001,2712,10.741667,.13666111,13.666111,06017030301
06025940000,9400,1664,214.89999,.9985885,99.858849,06025940000
06037212202,2122.02,3424,36.275002,.31342229,31.34223,06037212202
06031001100,11,6631,140.71666,.87963557,87.963554,06031001100
06097152600,1526,8131,98.458336,.57256514,57.256516,06097152600
06037910101,9101.0098,1863,146.73334,.9417426,94.174263,06037910101
06111007610,76.099998,5339,64.824997,.46111897,46.111897,06111007610
06001425103,4251.0298,2795,6.3833332,.053317077,5.331708,06001425103
06037275311,2753.1101,5462,8.4333334,.083793148,8.3793144,06037275311
06001450602,4506.02,10265,85.166664,.52162194,52.162193,06001450602
06107000301,3.01,7486,144.90834,.92672914,92.672913,06107000301
06077005206,52.060001,26742,123.75833,.73617351,73.617348,06077005206
06111002000,20,2622,27.75,.26895931,26.895931,06111002000
06071009117,91.169998,8697,147.83333,.95059669,95.059669,06071009117
06059001403,14.03,3023,101.05,.58026433,58.026432,06059001403
06073019808,198.08,4354,18.883333,.2153856,21.538561,06073019808
06073021500,215,11078,89.133331,.53509557,53.509556,06073021500
06113010607,106.07,4156,121.275,.70787889,70.787888,06113010607
06111000304,3.04,4279,67.675003,.47003722,47.003723,06111000304
06079010902,109.02,4098,21.15,.23662262,23.662262,06079010902
06099002801,28.01,5823,136.08333,.83696908,83.696907,06099002801
06037503902,5039.02,4939,80.241669,.49987167,49.987167,06037503902
06037460800,4608,3103,111.78333,.63717437,63.717438,06037460800
06099000101,1.01,5330,135.83333,.83478761,83.47876,06099000101
06037238000,2380,6174,19.833334,.22687027,22.687027,06037238000
06065040609,406.09,14774,136.73334,.84364176,84.364174,06065040609
06037190700,1907,2685,29.533333,.27704349,27.70435,06037190700
06061021038,210.38,7389,128.25833,.78724498,78.724495,06061021038
06085503214,5032.1401,8468,48.125,.38707814,38.707813,06085503214
06111001202,12.02,7385,31.141666,.28884897,28.884897,06111001202
06111001800,18,4624,42.591667,.35307327,35.307327,06111001800
06059076000,760,9150,51.075001,.39984602,39.9846,06059076000
06037550601,5506.0098,5960,102.5,.58732194,58.732193,06037550601
06083001206,12.06,4336,8.666667,.091235727,9.1235723,06083001206
06065046103,461.03,3532,208.35001,.98768127,98.768127,06065046103
06037122122,1221.22,2728,103.88333,.59887075,59.887077,06037122122
06067005502,55.02,5779,121.975,.7134608,71.346077,06067005502
06065042733,427.32999,11856,150.49167,.95893753,95.893753,06065042733
06037430803,4308.0298,5397,134.45,.82426536,82.426537,06037430803
06073017110,171.10001,11906,99.175003,.57423329,57.423328,06073017110
06037295103,2951.03,5188,15.8,.18901578,18.901577,06037295103
06073019601,196.00999,7468,34.950001,.30264339,30.264339,06073019601
06073013418,134.17999,6698,13.116667,.16360837,16.360838,06073013418
06053001500,15,6354,9.5666666,.11497498,11.497498,06053001500
06085504416,5044.1602,3777,29.625,.2802515,28.02515,06085504416
06081604500,6045,3811,3.75,.02284101,2.284101,06081604500
06085507402,5074.02,4013,41.075001,.3385089,33.850891,06085507402
06099001001,10.01,6014,118.99167,.68490952,68.490952,06099001001
06037531901,5319.0098,6237,101.36667,.5824458,58.244579,06037531901
06037542601,5426.0098,3295,24.275,.25073785,25.073784,06037542601
06073017019,170.19,6673,104.40833,.599769,59.976898,06073017019
06067002700,27,3404,116.28333,.65860385,65.860382,06067002700
06033000801,8.0100002,2703,101.75833,.58571798,58.571796,06033000801
06037800506,8005.0601,3270,45.466667,.37469524,37.469524,06037800506
06037700501,7005.0098,3526,13.141666,.16482741,16.48274,06037700501
06065044404,444.04001,1122,140.78334,.88002056,88.002052,06065044404
06073012003,120.03,3336,13.233334,.16732965,16.732965,06073012003
06029000200,2,7448,142.31667,.89266008,89.266006,06029000200
06079010404,104.04,2203,19.866667,.22738355,22.738356,06079010404
06083002707,27.07,2173,7.3916669,.07012704,7.0127039,06083002707
06107002007,20.07,8642,139.02499,.86231232,86.231232,06107002007
06083002808,28.08,8114,8.5749998,.085140511,8.5140514,06083002808
06111000702,7.02,3240,41.458332,.34332094,34.332092,06111000702
06029006100,61,8240,69.724998,.47260362,47.260361,06029006100
06007002602,26.02,3628,126.48333,.76414734,76.414734,06007002602
06001407700,4077,4122,14.608334,.17945592,17.945593,06001407700
06099001900,19,4833,118.99167,.68490952,68.490952,06099001900
06061020711,207.11,4072,127.20834,.77312976,77.312973,06061020711
06071007000,70,7368,151.48334,.96259463,96.25946,06071007000
06037431001,4310.0098,7669,139.76666,.87283462,87.283463,06037431001
06059099227,992.27002,5806,43.116665,.35666624,35.666622,06059099227
06073020710,207.10001,1818,111.65833,.63685358,63.685356,06073020710
06081603700,6037,5819,5.1083331,.040677533,4.0677533,06081603700
06075030900,309,7103,.89999998,.004042089,.4042089,06075030900
06013380000,3800,5931,9.2666664,.10740408,10.740408,06013380000
06079012000,120,7700,5.9499998,.047735147,4.7735147,06079012000
06067007204,72.040001,4917,123.83334,.73700756,73.700752,06067007204
06037670202,6702.02,2637,10.316667,.12806365,12.806365,06037670202
06085508401,5084.0098,7144,23.033333,.24316694,24.316694,06085508401
06031001300,13,4811,146.96666,.94302577,94.302574,06031001300
06059089003,890.03003,3856,56.224998,.42326447,42.326447,06059089003
06075035300,353,7487,2.3499999,.011933787,1.1933787,06075035300
06073020306,203.06,9659,75.324997,.48261261,48.261261,06073020306
06013354002,3540.02,7169,20.091667,.22853844,22.853844,06013354002
06001441601,4416.0098,4982,19.958334,.22796099,22.796099,06001441601
06059076102,761.02002,8492,49.191666,.39259592,39.25959,06059076102
06037920313,9203.1299,4821,127.63333,.78211218,78.21122,06037920313
06059032003,320.03,4824,10.925,.13865007,13.865007,06059032003
06037572301,5723.0098,3841,26.966667,.265623,26.5623,06037572301
06013343003,3430.03,3969,80.675003,.50545359,50.545357,06013343003
06001451101,4511.0098,8692,121.16666,.70742977,70.742973,06001451101
06073018609,186.09,6437,23.708334,.24611831,24.611832,06073018609
06073009505,95.050003,7124,53.166668,.40279737,40.279736,06073009505
06095252915,2529.1499,5326,128.40834,.78839988,78.839989,06095252915
06075026002,260.01999,3644,2.6083333,.015013474,1.5013474,06075026002
06053011604,116.04,2087,8.9083338,.096881814,9.6881819,06053011604
06067009011,90.110001,4610,123.63333,.73463362,73.463364,06067009011
06085511911,5119.1099,4934,59.183334,.44270501,44.2705,06085511911
06065040102,401.01999,4810,142.63333,.89638138,89.638138,06065040102
06065042521,425.20999,5338,130.875,.80379826,80.379829,06065042521
06059076206,762.06,4692,84.816666,.52001798,52.001797,06059076206
06065042717,427.17001,5181,153,.96766329,96.766327,06065042717
06073017810,178.10001,4578,19.408333,.22019762,22.019762,06073017810
06001451601,4516.0098,5362,89.89167,.53900939,53.90094,06001451601
06037207102,2071.02,2926,80.841667,.50622356,50.622356,06037207102
06061021003,210.03,6764,128.79167,.79231364,79.231361,06061021003
06071009201,92.010002,3984,68.883331,.47221866,47.221867,06071009201
06059110007,1100.0699,5148,43.608334,.35948929,35.948929,06059110007
06037570100,5701,3192,38.116665,.3253561,32.53561,06037570100
06037135102,1351.02,3726,131.88333,.80982935,80.982933,06037135102
06037504002,5040.02,5461,80.23333,.49910176,49.910175,06037504002
06079012503,125.03,6689,51.416668,.40061593,40.061592,06079012503
06037601502,6015.02,4059,8.6166668,.087450273,8.7450275,06037601502
06073016701,167.00999,9508,108.88333,.6213268,62.132679,06073016701
06071008601,86.010002,6112,138.03334,.8530733,85.307327,06071008601
06085512602,5126.02,2404,75.14167,.48235595,48.235596,06085512602
06001436800,4368,4382,13.541667,.17060181,17.060181,06001436800
06037533806,5338.0601,3794,90.333336,.54131913,54.131912,06037533806
06037408627,4086.27,3076,107.875,.61465418,61.46542,06037408627
06007000604,6.04,4245,131.20833,.80713463,80.713463,06007000604
06081610303,6103.0298,8045,30.258333,.28371614,28.371614,06081610303
06037670413,6704.1299,4433,8.1000004,.080456823,8.045682,06037670413
06037910202,9102.0195,5823,139.53334,.87001157,87.00116,06037910202
06087121500,1215,5196,11.483334,.14724752,14.724752,06087121500
06085503208,5032.0801,4631,54.591667,.41473117,41.473118,06085503208
06073014804,148.03999,4112,49.5,.39458489,39.458488,06073014804
06037125502,1255.02,3488,78.558334,.49262157,49.262157,06037125502
06073013308,133.08,3669,9.1750002,.10567176,10.567176,06073013308
06095253500,2535,10676,133.54167,.81804186,81.804184,06095253500
06037214600,2146,2383,29.533333,.27704349,27.70435,06037214600
06081602000,6020,8593,4.7249999,.038303606,3.8303607,06081602000
06037135111,1351.11,3313,131.88333,.80982935,80.982933,06037135111
06037503105,5031.0498,4228,80.23333,.49910176,49.910175,06037503105
06111007000,70,4277,45.908333,.37585011,37.585011,06111007000
06023010502,105.02,6308,.5,.0024380849,.24380849,06023010502
06065045120,451.20001,4788,210.7,.99307072,99.307076,06065045120
06007003200,32,4210,133.91667,.81983835,81.983833,06007003200
06073017046,170.46001,4037,55.441666,.41774669,41.77467,06073017046
06065045222,452.22,2686,212.28334,.99576545,99.576546,06065045222
06037576403,5764.0298,5140,40.891666,.3348518,33.48518,06037576403
06001404600,4046,4625,19.9,.22751187,22.751186,06001404600
06087110501,1105.01,8594,8.7583332,.092518926,9.2518921,06087110501
06037407301,4073.01,4949,126.56667,.76555884,76.555885,06037407301
06053012402,124.02,2841,7.4166665,.070576161,7.0576162,06053012402
06037274202,2742.02,4284,3.2750001,.021301167,2.1301167,06037274202
06097154201,1542.01,3959,84.183334,.51892722,51.892723,06097154201
06059099701,997.01001,6441,53.691666,.4101758,41.017578,06059099701
06037500700,5007,7150,117.70834,.67586297,67.586296,06037500700
06073008303,83.029999,3496,16.841667,.20544077,20.544077,06073008303
06073008513,85.129997,2828,19.208334,.21878609,21.878609,06073008513
06037294200,2942,4874,15.8,.18901578,18.901577,06037294200
06037460900,4609,6731,111.475,.63293982,63.293983,06037460900
06067009503,95.029999,3123,117.14167,.66867703,66.867706,06067009503
06079010602,106.02,3713,4.6666665,.037726164,3.7726164,06079010602
06037124201,1242.01,3348,103.98333,.59938407,59.938408,06037124201
06041109001,1090.01,4280,35.049999,.30347747,30.347746,06041109001
06073009304,93.040001,9191,25.1,.25914282,25.914282,06073009304
06073020027,200.27,17461,63.450001,.45528039,45.528038,06073020027
06037920314,9203.1396,2920,120.85,.70396507,70.396507,06037920314
06107003802,38.02,4604,145.8,.93558323,93.558327,06107003802
06059062633,626.33002,6480,9.1999998,.10676248,10.676248,06059062633
06073017306,173.06,2439,60.599998,.44745284,44.745285,06073017306
06059062620,626.20001,5053,5.625,.04529706,4.529706,06059062620
06073010502,105.02,5455,7.875,.074425764,7.4425764,06073010502
06075026100,261,7455,2.6416667,.01757988,1.757988,06075026100
06001433600,4336,6094,11.691667,.14897986,14.897985,06001433600
06055201200,2012,5081,87.366669,.52816629,52.816628,06055201200
06037195100,1951,4978,58.758335,.43564737,43.564735,06037195100
06001427100,4271,3975,8.9250002,.098614141,9.861414,06001427100
06083001903,19.030001,6445,60.333332,.44719622,44.71962,06083001903
06059099605,996.04999,4951,34.25,.3008469,30.08469,06059099605
06081605300,6053,4651,7.0416665,.064673424,6.4673424,06081605300
06059042313,423.13,6723,9.4083338,.10958552,10.958552,06059042313
06071001305,13.05,5788,128.48334,.78949058,78.949059,06071001305
06071003401,34.009998,7654,138.54167,.85904014,85.904015,06071003401
06115040800,408,4652,137.64166,.85012192,85.012192,06115040800
06073012002,120.02,3548,6.4250002,.056525089,5.6525087,06073012002
06037461901,4619.0098,5051,111.475,.63293982,63.293983,06037461901
06029003806,38.060001,5167,142.71666,.89734375,89.734375,06029003806
06065040809,408.09,4262,133.73334,.81913257,81.913254,06065040809
06065042411,424.10999,2327,117.29166,.67053765,67.053764,06065042411
06081608300,6083,3584,30.266666,.2839728,28.39728,06081608300
06107002004,20.040001,4972,136.04167,.8362633,83.626328,06107002004
06001428400,4284,4568,9.6333332,.11612986,11.612986,06001428400
06017031600,316,3326,19.083334,.21705377,21.705378,06017031600
06037408503,4085.03,6673,108.75,.62030029,62.030029,06037408503
06037123204,1232.04,3129,103.30833,.59264725,59.264725,06037123204
06037141101,1411.01,4674,78.75,.49589375,49.589375,06037141101
06037555212,5552.1201,5110,47.650002,.38354933,38.354935,06037555212
06001435200,4352,4659,28.841667,.27152574,27.152575,06001435200
06059099514,995.14001,4897,34.391666,.30142435,30.142435,06059099514
06047000601,6.0100002,4719,137.925,.85179007,85.179008,06047000601
06065044605,446.04999,6107,208.875,.98877198,98.877197,06065044605
06037208802,2088.02,3069,58.891666,.44155011,44.15501,06037208802
06019001414,14.14,8555,143.93333,.91325551,91.325554,06019001414
06073010107,101.07,7188,7.875,.074425764,7.4425764,06073010107
06037650003,6500.0298,3202,13.241667,.16809958,16.809958,06037650003
06087121000,1210,3578,26.799999,.26536635,26.536634,06087121000
06085502002,5020.02,6052,35.841667,.30694214,30.694214,06085502002
06037500500,5005,2703,114.575,.64634931,64.634933,06037500500
06037194200,1942,3524,29.708334,.28127807,28.127808,06037194200
06073020404,204.03999,5025,88,.53060436,53.060436,06073020404
06037408723,4087.23,2975,99.458336,.57487488,57.487488,06037408723
06059087602,876.02002,8007,56.224998,.42326447,42.326447,06059087602
06037502902,5029.02,4168,97.741669,.56961375,56.961376,06037502902
06113010310,103.1,5699,121.43333,.7086488,70.864883,06113010310
06085500300,5003,3788,35.841667,.30694214,30.694214,06085500300
06037551502,5515.02,4898,42.224998,.34967279,34.967278,06037551502
06059042111,421.10999,6004,13.825,.17207751,17.20775,06059042111
06065043274,432.73999,2383,150.49167,.95893753,95.893753,06065043274
06071000404,4.04,4048,127.05833,.7705633,77.056328,06071000404
06037503502,5035.02,4655,83.974998,.51745158,51.745159,06037503502
06065042720,427.20001,5371,154.41667,.96997303,96.997299,06065042720
06013387000,3870,2928,5.5,.043051455,4.3051457,06013387000
06075022903,229.03,3240,4.3166666,.033363275,3.3363276,06075022903
06037103200,1032,6349,82.216667,.51032978,51.032978,06037103200
06037192420,1924.2,4280,58.791668,.44026691,44.026691,06037192420
06073018903,189.03,4905,63.358334,.4550879,45.508789,06073018903
06037408624,4086.24,2958,126.625,.76703453,76.703453,06037408624
06071001809,18.09,4975,134.18333,.82182729,82.182732,06071001809
06099000501,5.0100002,8309,123.68333,.73489028,73.489029,06099000501
06111007609,76.089996,2530,45.424999,.37450275,37.450275,06111007609
06061020901,209.00999,2467,128.19167,.78666753,78.666756,06061020901
06019006201,62.009998,2357,145.10001,.92891055,92.891052,06019006201
06037137104,1371.04,2754,129.39166,.79609907,79.609909,06037137104
06001442302,4423.02,6366,17.883333,.20973951,20.973951,06001442302
06037603001,6030.0098,7498,12.716666,.15449762,15.449762,06037603001
06077004104,41.040001,3638,119.325,.68843836,68.843834,06077004104
06037194101,1941.01,3277,29.533333,.27704349,27.70435,06037194101
06073003113,31.129999,5420,30.566668,.28730911,28.730911,06073003113
06037603101,6031.0098,4139,12.716666,.15449762,15.449762,06037603101
06037536102,5361.02,3155,90.341667,.54285896,54.285896,06037536102
06001444100,4441,7556,19.958334,.22796099,22.796099,06001444100
06037430721,4307.21,3963,139.50833,.86962658,86.962662,06037430721
06001424002,4240.02,2583,6.3833332,.053317077,5.331708,06001424002
06073009305,93.050003,4530,25.1,.25914282,25.914282,06073009305
06085504315,5043.1499,6781,25.158333,.25984859,25.984859,06085504315
06019002501,25.01,4720,142.05833,.88893878,88.893875,06019002501
06037900605,9006.0498,7539,140.15834,.87405366,87.405365,06037900605
06037294830,2948.3,4134,15.8,.18901578,18.901577,06037294830
06013313103,3131.03,8866,90.474998,.54484797,54.484795,06013313103
06073008003,80.029999,3845,12.433333,.1521237,15.212371,06073008003
06087110502,1105.02,6423,10.083333,.12626716,12.626717,06087110502
06067004008,40.080002,3666,114.10833,.64474529,64.474525,06067004008
06065041410,414.10001,2949,129.94167,.80065441,80.065445,06065041410
06067004201,42.009998,5707,116.725,.66758627,66.758629,06067004201
06031000702,7.02,4342,139.75833,.87244964,87.244965,06031000702
06037122200,1222,3469,96.008331,.56281281,56.281281,06037122200
06013345101,3451.01,5781,85.083336,.52098036,52.098038,06013345101
06037270300,2703,2542,16.25,.19806236,19.806236,06037270300
06001432300,4323,4744,9.4499998,.11080457,11.080457,06001432300
06009000210,2.0999999,11100,131.60001,.80854613,80.854614,06009000210
06067008501,85.010002,7012,125.975,.75939947,75.939949,06067008501
06019005520,55.200001,2997,144.60834,.92454767,92.454765,06019005520
06019003004,30.040001,2412,143.75833,.91190815,91.190811,06019003004
06071010409,104.09,3096,208.825,.98832285,98.832283,06071010409
06047000401,4.0100002,1526,139.15834,.86500704,86.500702,06047000401
06061023000,230,3623,129.30833,.79539329,79.53933,06061023000
06065040903,409.03,2889,140.7,.87925059,87.925056,06065040903
06071008704,87.040001,8118,122.68333,.72385472,72.385475,06071008704
06001436401,4364.0098,7173,20.308332,.23123316,23.123316,06001436401
06065030800,308,7801,144.075,.91543692,91.543694,06065030800
06037209820,2098.2,3073,36.275002,.31342229,31.34223,06037209820
06037670100,6701,6642,15.8,.18901578,18.901577,06037670100
06037302103,3021.03,5430,92.116669,.55100733,55.100735,06037302103
06059110012,1100.12,5131,48.033333,.38566664,38.566666,06059110012
06047000201,2.01,3918,132.55,.81316566,81.316566,06047000201
06065040603,406.03,3346,139.60834,.87129474,87.129471,06065040603
06065043222,432.22,5029,154.825,.97132039,97.132042,06065043222
06085505001,5050.0098,10204,23.216667,.24483511,24.483511,06085505001
06037501803,5018.0298,4427,97.041664,.56614912,56.61491,06037501803
06099003803,38.029999,3135,122.55,.72186577,72.186577,06099003803
06071008100,81,3048,136.84166,.84505326,84.505325,06071008100
06037403324,4033.24,7193,114.88333,.64840239,64.84024,06037403324
06037432602,4326.02,4852,144.04167,.91453868,91.453865,06037432602
06081611800,6118,4479,27.908333,.26934427,26.934427,06081611800
06065042732,427.32001,6571,149.00833,.95572948,95.572952,06065042732
06019004208,42.080002,7367,144.075,.91543692,91.543694,06019004208
06113010509,105.09,3672,127.48333,.7803157,78.03157,06113010509
06077003111,31.110001,3930,119.7,.69254458,69.254456,06077003111
06095252310,2523.1001,2913,110.59167,.62787116,62.787117,06095252310
06087121100,1211,3229,19.591667,.22071089,22.071089,06087121100
06059062800,628,3888,3.2666667,.020659566,2.0659566,06059062800
06039000506,5.0599999,6471,144.05833,.91479534,91.47953,06039000506
06099001604,16.040001,3809,119.44167,.68882328,68.882332,06099001604
06073001400,14,3456,6.5666666,.060887977,6.0887976,06073001400
06065044505,445.04999,5781,212.78334,.99640703,99.640701,06065044505
06037218900,2189,6149,16.075001,.19337867,19.337868,06037218900
06037500201,5002.0098,7267,104.73333,.60188633,60.188633,06037500201
06073019105,191.05,5716,92.291664,.55190557,55.190556,06073019105
06067008133,81.330002,2874,122.675,.7234056,72.340561,06067008133
06037576501,5765.0098,2986,40.891666,.3348518,33.48518,06037576501
06037432102,4321.02,5951,136.41667,.84011292,84.011292,06037432102
06037533501,5335.0098,3051,44.299999,.36430129,36.43013,06037533501
06001409300,4093,5303,9.4499998,.11080457,11.080457,06001409300
06001423700,4237,4148,6.4749999,.058578212,5.857821,06001423700
06085502400,5024,6909,45.5,.37514436,37.514435,06085502400
06059075505,755.04999,3355,58.433334,.43064287,43.064289,06059075505
06075047902,479.01999,3632,2.3583333,.012190427,1.2190427,06075047902
06037101400,1014,3458,97.033333,.56525087,56.525085,06037101400
06073009511,95.110001,4413,30.174999,.28307456,28.307455,06073009511
06019005509,55.09,5128,144.14166,.91710508,91.71051,06019005509
06037408134,4081.3401,2760,116.30833,.66104198,66.104195,06037408134
06059063009,630.09003,1835,11.1,.14429617,14.429617,06059063009
06097151309,1513.09,5737,59.674999,.44405237,44.405235,06097151309
06037602104,6021.04,6091,8.083333,.078532018,7.8532019,06037602104
06013303203,3032.03,10070,105.03333,.60233545,60.233543,06013303203
