Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,PCT_SE_A03001B_002,PCT_SE_A03001B_003,PCT_SE_A03001B_004,PCT_SE_A03001B_005,PCT_SE_A03001B_006,PCT_SE_A03001B_007,PCT_SE_A03001B_008,PCT_SE_A03001B_009,PCT_SE_A03001B_010,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,PCT_SE_A10010_002,PCT_SE_A10010_003,PCT_SE_A10010_004,PCT_SE_A10010_005,PCT_SE_A10010_006,PCT_SE_A10010_007,PCT_SE_A10010_008,PCT_SE_A10010_009,PCT_SE_A10010_010,SE_B10040_001,SE_B10040_002,SE_B10040_003,PCT_SE_B10040_002,PCT_SE_B10040_003,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007
"06037104822","Census Tract 1048.22, Los Angeles County, California","ACSSF","ca","140","00","0004238",,,,,"06","037",,,"104822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037104822","Census Tract 1048.22",,,,1163,966,760,206,119,0,0,41,0,37,83.06,65.35,17.71,10.23,0,0,3.53,0,3.18,444,183,0,12,31,0,130,88,0,413,41.22,0,2.7,6.98,0,29.28,19.82,0,93.02,645,271,6,12,56,0,172,128,581,8,42.02,0.93,1.86,8.68,0,26.67,19.84,90.08,1.24,201,45,34,22.39,16.92,1163,619,324,151,97,19,3,25,53.22,27.86,12.98,8.34,1.63,0.26,2.15
"06037104823","Census Tract 1048.23, Los Angeles County, California","ACSSF","ca","140","00","0004239",,,,,"06","037",,,"104823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037104823","Census Tract 1048.23",,,,1284,1078,782,296,132,0,0,20,0,54,83.96,60.9,23.05,10.28,0,0,1.56,0,4.21,153,46,0,0,0,0,70,37,0,153,30.07,0,0,0,0,45.75,24.18,0,100,697,211,0,12,122,0,174,178,543,32,30.27,0,1.72,17.5,0,24.96,25.54,77.91,4.59,544,200,60,36.76,11.03,1284,269,140,103,4,0,0,22,20.95,10.9,8.02,0.31,0,0,1.71
"06037104824","Census Tract 1048.24, Los Angeles County, California","ACSSF","ca","140","00","0004240",,,,,"06","037",,,"104824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037104824","Census Tract 1048.24",,,,1383,1365,1181,184,0,0,0,0,0,18,98.7,85.39,13.3,0,0,0,0,0,1.3,113,0,0,52,0,0,14,47,0,61,0,0,46.02,0,0,12.39,41.59,0,53.98,535,209,0,52,0,0,147,127,457,26,39.07,0,9.72,0,0,27.48,23.74,85.42,4.86,422,93,12,22.04,2.84,1383,108,108,0,0,0,0,0,7.81,7.81,0,0,0,0,0
"06037106010","Census Tract 1060.10, Los Angeles County, California","ACSSF","ca","140","00","0004241",,,,,"06","037",,,"106010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106010","Census Tract 1060.10",,,,1576,1400,1185,215,16,0,0,0,0,160,88.83,75.19,13.64,1.02,0,0,0,0,10.15,207,97,3,0,19,0,69,19,26,147,46.86,1.45,0,9.18,0,33.33,9.18,12.56,71.01,902,589,15,12,57,0,128,101,554,250,65.3,1.66,1.33,6.32,0,14.19,11.2,61.42,27.72,695,260,165,37.41,23.74,1576,379,241,119,0,0,0,19,24.05,15.29,7.55,0,0,0,1.21
"06037106020","Census Tract 1060.20, Los Angeles County, California","ACSSF","ca","140","00","0004242",,,,,"06","037",,,"106020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106020","Census Tract 1060.20",,,,2278,2054,1751,303,30,0,0,0,0,194,90.17,76.87,13.3,1.32,0,0,0,0,8.52,275,157,0,0,11,0,71,36,37,200,57.09,0,0,4,0,25.82,13.09,13.45,72.73,1295,842,3,12,42,0,283,113,909,271,65.02,0.23,0.93,3.24,0,21.85,8.73,70.19,20.93,1020,399,173,39.12,16.96,2276,595,446,131,0,0,0,18,26.14,19.6,5.76,0,0,0,0.79
"06037106111","Census Tract 1061.11, Los Angeles County, California","ACSSF","ca","140","00","0004243",,,,,"06","037",,,"106111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106111","Census Tract 1061.11",,,,2159,1907,1540,367,42,0,0,0,0,210,88.33,71.33,17,1.95,0,0,0,0,9.73,107,84,0,0,0,0,23,0,49,58,78.5,0,0,0,0,21.5,0,45.79,54.21,1396,790,82,0,129,0,191,204,675,501,56.59,5.87,0,9.24,0,13.68,14.61,48.35,35.89,1289,311,121,24.13,9.39,2155,189,165,0,0,0,0,24,8.77,7.66,0,0,0,0,1.11
"06037106112","Census Tract 1061.12, Los Angeles County, California","ACSSF","ca","140","00","0004244",,,,,"06","037",,,"106112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106112","Census Tract 1061.12",,,,2721,2419,2016,403,33,0,0,0,6,263,88.9,74.09,14.81,1.21,0,0,0,0.22,9.67,169,121,12,13,12,0,4,7,15,130,71.6,7.1,7.69,7.1,0,2.37,4.14,8.88,76.92,1384,781,31,36,114,0,308,114,924,303,56.43,2.24,2.6,8.24,0,22.25,8.24,66.76,21.89,1215,579,229,47.65,18.85,2720,297,226,54,0,0,0,17,10.92,8.31,1.99,0,0,0,0.62
"06037106113","Census Tract 1061.13, Los Angeles County, California","ACSSF","ca","140","00","0004245",,,,,"06","037",,,"106113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106113","Census Tract 1061.13",,,,1721,1461,1277,184,0,15,0,15,55,175,84.89,74.2,10.69,0,0.87,0,0.87,3.2,10.17,177,132,4,0,0,0,38,3,23,150,74.58,2.26,0,0,0,21.47,1.69,12.99,84.75,992,554,46,6,76,0,135,175,663,200,55.85,4.64,0.6,7.66,0,13.61,17.64,66.83,20.16,815,250,69,30.67,8.47,1718,214,167,35,0,0,0,12,12.46,9.72,2.04,0,0,0,0.7
"06037106114","Census Tract 1061.14, Los Angeles County, California","ACSSF","ca","140","00","0004246",,,,,"06","037",,,"106114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106114","Census Tract 1061.14",,,,2944,2638,2109,529,46,0,0,14,0,246,89.61,71.64,17.97,1.56,0,0,0.48,0,8.36,829,515,27,4,0,0,254,29,40,762,62.12,3.26,0.48,0,0,30.64,3.5,4.83,91.92,1672,919,27,4,201,0,374,147,1263,181,54.96,1.61,0.24,12.02,0,22.37,8.79,75.54,10.83,843,355,141,42.11,16.73,2944,1342,860,376,28,14,18,46,45.58,29.21,12.77,0.95,0.48,0.61,1.56
"06037106403","Census Tract 1064.03, Los Angeles County, California","ACSSF","ca","140","00","0004247",,,,,"06","037",,,"106403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106403","Census Tract 1064.03",,,,1569,1411,1111,300,31,0,0,16,5,106,89.93,70.81,19.12,1.98,0,0,1.02,0.32,6.76,224,123,0,0,0,0,83,18,6,218,54.91,0,0,0,0,37.05,8.04,2.68,97.32,853,514,9,12,15,27,203,73,685,117,60.26,1.06,1.41,1.76,3.17,23.8,8.56,80.3,13.72,629,249,110,39.59,17.49,1569,244,206,38,0,0,0,0,15.55,13.13,2.42,0,0,0,0
"06037106405","Census Tract 1064.05, Los Angeles County, California","ACSSF","ca","140","00","0004248",,,,,"06","037",,,"106405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106405","Census Tract 1064.05",,,,1782,1737,1583,154,0,0,0,3,0,42,97.47,88.83,8.64,0,0,0,0.17,0,2.36,474,261,10,0,0,0,188,15,41,423,55.06,2.11,0,0,0,39.66,3.16,8.65,89.24,1179,567,94,0,72,0,274,172,878,135,48.09,7.97,0,6.11,0,23.24,14.59,74.47,11.45,705,272,65,38.58,9.22,1779,608,539,69,0,0,0,0,34.18,30.3,3.88,0,0,0,0
"06037106406","Census Tract 1064.06, Los Angeles County, California","ACSSF","ca","140","00","0004249",,,,,"06","037",,,"106406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106406","Census Tract 1064.06",,,,3368,3041,2519,522,54,17,0,16,13,227,90.29,74.79,15.5,1.6,0.5,0,0.48,0.39,6.74,372,263,0,0,8,0,69,32,141,223,70.7,0,0,2.15,0,18.55,8.6,37.9,59.95,1806,1061,10,31,110,0,325,269,1106,571,58.75,0.55,1.72,6.09,0,18,14.89,61.24,31.62,1434,560,164,39.05,11.44,3368,513,335,51,34,0,9,84,15.23,9.95,1.51,1.01,0,0.27,2.49
"06037106407","Census Tract 1064.07, Los Angeles County, California","ACSSF","ca","140","00","0004250",,,,,"06","037",,,"106407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106407","Census Tract 1064.07",,,,996,826,659,167,66,0,0,60,9,35,82.93,66.16,16.77,6.63,0,0,6.02,0.9,3.51,680,385,76,5,29,0,128,57,88,484,56.62,11.18,0.74,4.26,0,18.82,8.38,12.94,71.18,831,490,87,5,41,0,147,61,591,109,58.97,10.47,0.6,4.93,0,17.69,7.34,71.12,13.12,151,80,34,52.98,22.52,996,769,508,111,66,44,9,31,77.21,51,11.14,6.63,4.42,0.9,3.11
"06037106408","Census Tract 1064.08, Los Angeles County, California","ACSSF","ca","140","00","0004251",,,,,"06","037",,,"106408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106408","Census Tract 1064.08",,,,1625,1398,1062,336,69,0,0,84,10,64,86.03,65.35,20.68,4.25,0,0,5.17,0.62,3.94,812,433,23,0,24,0,199,133,65,694,53.33,2.83,0,2.96,0,24.51,16.38,8,85.47,990,529,30,0,50,8,227,146,820,84,53.43,3.03,0,5.05,0.81,22.93,14.75,82.83,8.48,178,97,37,54.49,20.79,1625,1346,870,271,40,78,27,60,82.83,53.54,16.68,2.46,4.8,1.66,3.69
"06037106510","Census Tract 1065.10, Los Angeles County, California","ACSSF","ca","140","00","0004252",,,,,"06","037",,,"106510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106510","Census Tract 1065.10",,,,2668,2284,1865,419,121,6,5,36,0,216,85.61,69.9,15.7,4.54,0.22,0.19,1.35,0,8.1,444,351,29,8,7,0,38,11,71,337,79.05,6.53,1.8,1.58,0,8.56,2.48,15.99,75.9,1625,893,69,8,358,0,198,99,808,375,54.95,4.25,0.49,22.03,0,12.18,6.09,49.72,23.08,1181,629,307,53.26,25.99,2664,694,395,60,95,36,11,97,26.05,14.83,2.25,3.57,1.35,0.41,3.64
"06037106520","Census Tract 1065.20, Los Angeles County, California","ACSSF","ca","140","00","0004253",,,,,"06","037",,,"106520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106520","Census Tract 1065.20",,,,2771,2472,1964,508,35,0,0,0,8,256,89.21,70.88,18.33,1.26,0,0,0,0.29,9.24,517,305,20,0,0,0,131,61,19,478,58.99,3.87,0,0,0,25.34,11.8,3.68,92.46,1422,935,63,14,35,0,276,99,1181,132,65.75,4.43,0.98,2.46,0,19.41,6.96,83.05,9.28,905,277,100,30.61,11.05,2771,679,492,160,27,0,0,0,24.5,17.76,5.77,0.97,0,0,0
"06037106603","Census Tract 1066.03, Los Angeles County, California","ACSSF","ca","140","00","0004254",,,,,"06","037",,,"106603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106603","Census Tract 1066.03",,,,1762,1404,954,450,38,0,0,6,13,301,79.68,54.14,25.54,2.16,0,0,0.34,0.74,17.08,91,61,0,0,3,0,18,9,35,53,67.03,0,0,3.3,0,19.78,9.89,38.46,58.24,1184,703,32,0,260,0,24,165,296,582,59.38,2.7,0,21.96,0,2.03,13.94,25,49.16,1093,468,245,42.82,22.42,1762,207,160,36,0,0,0,11,11.75,9.08,2.04,0,0,0,0.62
"06037106604","Census Tract 1066.04, Los Angeles County, California","ACSSF","ca","140","00","0004255",,,,,"06","037",,,"106604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106604","Census Tract 1066.04",,,,1936,1691,1441,250,59,0,0,14,18,154,87.35,74.43,12.91,3.05,0,0,0.72,0.93,7.95,665,337,67,0,8,0,172,81,74,516,50.68,10.08,0,1.2,0,25.86,12.18,11.13,77.59,1240,627,67,52,48,0,296,150,1014,111,50.56,5.4,4.19,3.87,0,23.87,12.1,81.77,8.95,575,218,128,37.91,22.26,1932,1012,706,130,59,14,7,96,52.38,36.54,6.73,3.05,0.72,0.36,4.97
"06037106641","Census Tract 1066.41, Los Angeles County, California","ACSSF","ca","140","00","0004256",,,,,"06","037",,,"106641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106641","Census Tract 1066.41",,,,971,772,660,112,39,0,0,0,12,148,79.51,67.97,11.53,4.02,0,0,0,1.24,15.24,91,79,0,0,12,0,0,0,79,0,86.81,0,0,13.19,0,0,0,86.81,0,742,585,16,0,110,0,0,31,12,578,78.84,2.16,0,14.82,0,0,4.18,1.62,77.9,651,225,156,34.56,23.96,971,89,50,9,0,0,0,30,9.17,5.15,0.93,0,0,0,3.09
"06037106642","Census Tract 1066.42, Los Angeles County, California","ACSSF","ca","140","00","0004257",,,,,"06","037",,,"106642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106642","Census Tract 1066.42",,,,1651,1234,1131,103,29,0,0,27,0,361,74.74,68.5,6.24,1.76,0,0,1.64,0,21.87,90,90,0,0,0,0,0,0,33,57,100,0,0,0,0,0,0,36.67,63.33,1152,947,25,12,73,0,50,45,172,851,82.2,2.17,1.04,6.34,0,4.34,3.91,14.93,73.87,1062,295,132,27.78,12.43,1634,129,119,0,0,0,0,10,7.89,7.28,0,0,0,0,0.61
"06037106643","Census Tract 1066.43, Los Angeles County, California","ACSSF","ca","140","00","0004258",,,,,"06","037",,,"106643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106643","Census Tract 1066.43",,,,2055,1671,1367,304,91,0,0,11,0,282,81.31,66.52,14.79,4.43,0,0,0.54,0,13.72,132,101,0,25,0,0,6,0,95,12,76.52,0,18.94,0,0,4.55,0,71.97,9.09,1368,970,52,25,231,0,86,4,84,921,70.91,3.8,1.83,16.89,0,6.29,0.29,6.14,67.32,1236,493,173,39.89,14,2055,275,159,50,35,6,0,25,13.38,7.74,2.43,1.7,0.29,0,1.22
"06037106645","Census Tract 1066.45, Los Angeles County, California","ACSSF","ca","140","00","0004259",,,,,"06","037",,,"106645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106645","Census Tract 1066.45",,,,1727,1261,1192,69,21,0,0,0,0,445,73.02,69.02,4,1.22,0,0,0,0,25.77,160,160,0,0,0,0,0,0,109,51,100,0,0,0,0,0,0,68.12,31.87,1259,1060,0,28,127,0,27,17,235,880,84.19,0,2.22,10.09,0,2.14,1.35,18.67,69.9,1099,410,155,37.31,14.1,1727,214,100,0,0,0,0,114,12.39,5.79,0,0,0,0,6.6
"06037106646","Census Tract 1066.46, Los Angeles County, California","ACSSF","ca","140","00","0004260",,,,,"06","037",,,"106646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106646","Census Tract 1066.46",,,,1301,1064,894,170,44,0,0,12,0,181,81.78,68.72,13.07,3.38,0,0,0.92,0,13.91,106,106,0,0,0,0,0,0,101,5,100,0,0,0,0,0,0,95.28,4.72,951,589,42,0,203,20,64,33,187,492,61.93,4.42,0,21.35,2.1,6.73,3.47,19.66,51.74,845,267,63,31.6,7.46,1297,82,46,15,6,0,0,15,6.32,3.55,1.16,0.46,0,0,1.16
"06037106648","Census Tract 1066.48, Los Angeles County, California","ACSSF","ca","140","00","0004261",,,,,"06","037",,,"106648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106648","Census Tract 1066.48",,,,1882,1655,1440,215,86,0,0,73,0,68,87.94,76.51,11.42,4.57,0,0,3.88,0,3.61,594,371,13,0,0,0,102,108,39,542,62.46,2.19,0,0,0,17.17,18.18,6.57,91.25,1085,600,13,0,0,0,286,186,1012,60,55.3,1.2,0,0,0,26.36,17.14,93.27,5.53,491,172,99,35.03,20.16,1882,906,714,150,8,20,0,14,48.14,37.94,7.97,0.43,1.06,0,0.74
"06037106649","Census Tract 1066.49, Los Angeles County, California","ACSSF","ca","140","00","0004262",,,,,"06","037",,,"106649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037106649","Census Tract 1066.49",,,,1203,1108,1019,89,30,10,0,4,13,38,92.1,84.7,7.4,2.49,0.83,0,0.33,1.08,3.16,134,89,0,0,14,0,31,0,14,106,66.42,0,0,10.45,0,23.13,0,10.45,79.1,638,260,25,9,103,0,142,99,422,70,40.75,3.92,1.41,16.14,0,22.26,15.52,66.14,10.97,504,243,102,48.21,20.24,1203,164,141,13,0,0,10,0,13.63,11.72,1.08,0,0,0.83,0
"06037107010","Census Tract 1070.10, Los Angeles County, California","ACSSF","ca","140","00","0004263",,,,,"06","037",,,"107010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037107010","Census Tract 1070.10",,,,1508,1307,1130,177,37,0,0,0,7,157,86.67,74.93,11.74,2.45,0,0,0,0.46,10.41,174,101,4,0,0,0,69,0,0,170,58.05,2.3,0,0,0,39.66,0,0,97.7,742,332,4,6,25,0,258,117,658,47,44.74,0.54,0.81,3.37,0,34.77,15.77,88.68,6.33,568,213,67,37.5,11.8,1508,294,249,27,18,0,0,0,19.5,16.51,1.79,1.19,0,0,0
"06037107020","Census Tract 1070.20, Los Angeles County, California","ACSSF","ca","140","00","0004264",,,,,"06","037",,,"107020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037107020","Census Tract 1070.20",,,,2274,2134,1948,186,57,0,8,5,0,70,93.84,85.66,8.18,2.51,0,0.35,0.22,0,3.08,335,185,0,9,9,0,33,99,0,326,55.22,0,2.69,2.69,0,9.85,29.55,0,97.31,1169,608,28,33,45,13,210,232,971,84,52.01,2.4,2.82,3.85,1.11,17.96,19.85,83.06,7.19,834,336,185,40.29,22.18,2272,512,461,38,5,0,8,0,22.54,20.29,1.67,0.22,0,0.35,0
"06037108101","Census Tract 1081.01, Los Angeles County, California","ACSSF","ca","140","00","0004265",,,,,"06","037",,,"108101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108101","Census Tract 1081.01",,,,1023,855,811,44,2,0,0,19,22,125,83.58,79.28,4.3,0.2,0,0,1.86,2.15,12.22,114,53,0,0,24,0,32,5,30,55,46.49,0,0,21.05,0,28.07,4.39,26.32,48.25,765,484,7,15,186,0,39,34,163,390,63.27,0.92,1.96,24.31,0,5.1,4.44,21.31,50.98,651,180,76,27.65,11.67,1021,155,110,18,0,19,0,8,15.18,10.77,1.76,0,1.86,0,0.78
"06037108102","Census Tract 1081.02, Los Angeles County, California","ACSSF","ca","140","00","0004266",,,,,"06","037",,,"108102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108102","Census Tract 1081.02",,,,1444,1095,982,113,17,0,0,27,28,277,75.83,68.01,7.83,1.18,0,0,1.87,1.94,19.18,126,69,35,0,22,0,0,0,57,12,54.76,27.78,0,17.46,0,0,0,45.24,9.52,1141,587,52,0,417,0,33,52,78,575,51.45,4.56,0,36.55,0,2.89,4.56,6.84,50.39,1015,467,236,46.01,23.25,1444,201,166,24,0,0,0,11,13.92,11.5,1.66,0,0,0,0.76
"06037108103","Census Tract 1081.03, Los Angeles County, California","ACSSF","ca","140","00","0004267",,,,,"06","037",,,"108103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108103","Census Tract 1081.03",,,,1643,1222,1097,125,9,0,0,0,32,380,74.38,66.77,7.61,0.55,0,0,0,1.95,23.13,93,59,0,0,34,0,0,0,59,0,63.44,0,0,36.56,0,0,0,63.44,0,981,648,14,0,221,0,29,69,84,627,66.06,1.43,0,22.53,0,2.96,7.03,8.56,63.91,888,286,143,32.21,16.1,1643,181,97,30,0,0,0,54,11.02,5.9,1.83,0,0,0,3.29
"06037108104","Census Tract 1081.04, Los Angeles County, California","ACSSF","ca","140","00","0004268",,,,,"06","037",,,"108104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108104","Census Tract 1081.04",,,,631,501,462,39,0,0,0,0,0,130,79.4,73.22,6.18,0,0,0,0,0,20.6,70,64,6,0,0,0,0,0,64,0,91.43,8.57,0,0,0,0,0,91.43,0,559,415,6,0,114,0,14,10,24,415,74.24,1.07,0,20.39,0,2.5,1.79,4.29,74.24,489,145,59,29.65,12.07,631,77,71,0,0,0,0,6,12.2,11.25,0,0,0,0,0.95
"06037108202","Census Tract 1082.02, Los Angeles County, California","ACSSF","ca","140","00","0004269",,,,,"06","037",,,"108202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108202","Census Tract 1082.02",,,,4739,3775,3237,538,0,0,14,0,57,893,79.66,68.31,11.35,0,0,0.3,0,1.2,18.84,952,462,191,0,256,0,0,43,363,158,48.53,20.06,0,26.89,0,0,4.52,38.13,16.6,3002,1223,361,0,1260,0,75,83,424,962,40.74,12.03,0,41.97,0,2.5,2.76,14.12,32.05,2050,704,168,34.34,8.2,4739,1196,962,215,0,0,19,0,25.24,20.3,4.54,0,0,0.4,0
"06037108203","Census Tract 1082.03, Los Angeles County, California","ACSSF","ca","140","00","0004270",,,,,"06","037",,,"108203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108203","Census Tract 1082.03",,,,1675,1384,1201,183,0,0,0,0,16,275,82.63,71.7,10.93,0,0,0,0,0.96,16.42,344,157,106,0,81,0,0,0,157,7,45.64,30.81,0,23.55,0,0,0,45.64,2.03,1148,476,197,0,443,0,21,11,78,445,41.46,17.16,0,38.59,0,1.83,0.96,6.79,38.76,804,254,112,31.59,13.93,1675,438,271,41,0,0,16,110,26.15,16.18,2.45,0,0,0.96,6.57
"06037108204","Census Tract 1082.04, Los Angeles County, California","ACSSF","ca","140","00","0004271",,,,,"06","037",,,"108204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037108204","Census Tract 1082.04",,,,829,669,649,20,0,0,0,0,0,160,80.7,78.29,2.41,0,0,0,0,0,19.3,61,37,0,0,24,0,0,0,37,0,60.66,0,0,39.34,0,0,0,60.66,0,650,345,33,0,261,0,0,11,15,330,53.08,5.08,0,40.15,0,0,1.69,2.31,50.77,589,204,49,34.63,8.32,829,84,74,0,0,0,0,10,10.13,8.93,0,0,0,0,1.21
"06037109100","Census Tract 1091, Los Angeles County, California","ACSSF","ca","140","00","0004272",,,,,"06","037",,,"109100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109100","Census Tract 1091",,,,973,799,657,142,55,0,51,20,0,48,82.12,67.52,14.59,5.65,0,5.24,2.06,0,4.93,230,186,0,0,28,0,16,0,128,74,80.87,0,0,12.17,0,6.96,0,55.65,32.17,808,540,16,0,103,0,114,35,356,333,66.83,1.98,0,12.75,0,14.11,4.33,44.06,41.21,578,173,96,29.93,16.61,973,205,99,55,0,0,51,0,21.07,10.17,5.65,0,0,5.24,0
"06037109200","Census Tract 1092, Los Angeles County, California","ACSSF","ca","140","00","0004273",,,,,"06","037",,,"109200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109200","Census Tract 1092",,,,1490,1327,1232,95,42,0,0,0,8,113,89.06,82.68,6.38,2.82,0,0,0,0.54,7.58,170,111,0,0,47,0,12,0,97,26,65.29,0,0,27.65,0,7.06,0,57.06,15.29,1013,406,59,0,321,0,176,51,289,336,40.08,5.82,0,31.69,0,17.37,5.03,28.53,33.17,843,411,165,48.75,19.57,1490,233,188,14,0,0,0,31,15.64,12.62,0.94,0,0,0,2.08
"06037109300","Census Tract 1093, Los Angeles County, California","ACSSF","ca","140","00","0004274",,,,,"06","037",,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109300","Census Tract 1093",,,,1440,1226,915,311,60,32,0,12,0,110,85.14,63.54,21.6,4.17,2.22,0,0.83,0,7.64,100,58,0,0,20,0,11,11,44,36,58,0,0,20,0,11,11,44,36,927,573,15,0,150,0,118,71,380,351,61.81,1.62,0,16.18,0,12.73,7.66,40.99,37.86,827,264,179,31.92,21.64,1440,178,109,40,9,0,0,20,12.36,7.57,2.78,0.62,0,0,1.39
"06037109400","Census Tract 1094, Los Angeles County, California","ACSSF","ca","140","00","0004275",,,,,"06","037",,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037109400","Census Tract 1094",,,,2154,1839,1625,214,192,0,0,0,10,113,85.38,75.44,9.94,8.91,0,0,0,0.46,5.25,332,47,0,25,9,0,175,76,47,276,14.16,0,7.53,2.71,0,52.71,22.89,14.16,83.13,1126,443,0,25,24,26,525,83,838,230,39.34,0,2.22,2.13,2.31,46.63,7.37,74.42,20.43,794,173,46,21.79,5.79,2154,758,558,33,73,0,0,94,35.19,25.91,1.53,3.39,0,0,4.36
